n_pairs,mean_diff,median_diff,std_diff,cohen_dz,cliffs_delta,rank_biserial,paired_t_stat,paired_t_p,wilcoxon_stat,wilcoxon_p,bootstrap_ci95_low,bootstrap_ci95_high,normality_stat,normality_p,normality_test,comparison,model_key,architecture,train_setting,test_file,condition,metric,mean_noisy,mean_clean,retention_rate,absolute_degradation,relative_degradation,negative_mean_diff_means,metric_direction,paired_t_p_holm,wilcoxon_p_holm
500,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,,,constant_difference,noisy_minus_clean_test,t5_base_clean_matched,T5-base,clean_matched,test_noisy_easy_additive.jsonl,easy_additive,context_hit@10,1.0,1.0,1.0,0.0,0.0,performance degradation under noise for higher-is-better metrics,higher_is_better,,
500,-0.1758110248051301,-0.14707213493934335,0.12397418483854981,-1.4181260803133073,-0.914,-1.0,-31.71026316245882,1.1312060592842864e-121,0.0,7.656247318520423e-77,-0.18658424076541985,-0.16501533949881442,0.8987919585293593,1.1256300624925204e-17,shapiro,noisy_minus_clean_test,t5_base_clean_matched,T5-base,clean_matched,test_noisy_easy_additive.jsonl,easy_additive,context_ndcg@10,0.82418897519487,1.0,0.82418897519487,0.17581102480513,0.17581102480513,performance degradation under noise for higher-is-better metrics,higher_is_better,3.4841146625956023e-119,2.5954678409784233e-74
500,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,,,constant_difference,noisy_minus_clean_test,t5_base_clean_matched,T5-base,clean_matched,test_noisy_easy_additive.jsonl,easy_additive,retrieval_mrr,1.0,1.0,1.0,0.0,0.0,performance degradation under noise for higher-is-better metrics,higher_is_better,,
500,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,,,constant_difference,noisy_minus_clean_test,t5_base_clean_matched,T5-base,clean_matched,test_noisy_easy_additive.jsonl,easy_additive,retrieval_hit@1,1.0,1.0,1.0,0.0,0.0,performance degradation under noise for higher-is-better metrics,higher_is_better,,
500,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,,,constant_difference,noisy_minus_clean_test,t5_base_clean_matched,T5-base,clean_matched,test_noisy_easy_additive.jsonl,easy_additive,retrieval_ndcg@1,1.0,1.0,1.0,0.0,0.0,performance degradation under noise for higher-is-better metrics,higher_is_better,,
500,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,,,constant_difference,noisy_minus_clean_test,t5_base_clean_matched,T5-base,clean_matched,test_noisy_easy_additive.jsonl,easy_additive,retrieval_hit@3,1.0,1.0,1.0,0.0,0.0,performance degradation under noise for higher-is-better metrics,higher_is_better,,
500,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,,,constant_difference,noisy_minus_clean_test,t5_base_clean_matched,T5-base,clean_matched,test_noisy_easy_additive.jsonl,easy_additive,retrieval_ndcg@3,1.0,1.0,1.0,0.0,0.0,performance degradation under noise for higher-is-better metrics,higher_is_better,,
500,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,,,constant_difference,noisy_minus_clean_test,t5_base_clean_matched,T5-base,clean_matched,test_noisy_easy_additive.jsonl,easy_additive,retrieval_hit@5,1.0,1.0,1.0,0.0,0.0,performance degradation under noise for higher-is-better metrics,higher_is_better,,
500,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,,,constant_difference,noisy_minus_clean_test,t5_base_clean_matched,T5-base,clean_matched,test_noisy_easy_additive.jsonl,easy_additive,retrieval_ndcg@5,1.0,1.0,1.0,0.0,0.0,performance degradation under noise for higher-is-better metrics,higher_is_better,,
500,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,,,constant_difference,noisy_minus_clean_test,t5_base_clean_matched,T5-base,clean_matched,test_noisy_easy_additive.jsonl,easy_additive,retrieval_hit@10,1.0,1.0,1.0,0.0,0.0,performance degradation under noise for higher-is-better metrics,higher_is_better,,
500,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,,,constant_difference,noisy_minus_clean_test,t5_base_clean_matched,T5-base,clean_matched,test_noisy_easy_additive.jsonl,easy_additive,retrieval_ndcg@10,1.0,1.0,1.0,0.0,0.0,performance degradation under noise for higher-is-better metrics,higher_is_better,,
500,-0.06568157849538292,-0.05886774576204143,0.07416692604786793,-0.8855912196359804,-0.507508,-0.797125748502994,-19.80242167382999,7.850590122676473e-65,12705.0,8.282467401572987e-54,-0.0721687181471239,-0.059295193159397686,0.9960670094434196,0.2505093022285997,shapiro,noisy_minus_clean_test,t5_base_clean_matched,T5-base,clean_matched,test_noisy_easy_substitutive.jsonl,easy_substitutive,rouge1,0.25300367758256653,0.31868525607794945,0.793898282889757,0.06568157849538292,0.2061017171102431,performance degradation under noise for higher-is-better metrics,higher_is_better,1.9547969405464416e-62,2.054051915590101e-51
500,-0.0342998450751634,-0.026498227851421485,0.0462277738384237,-0.7419748395206949,-0.474808,-0.7477445317063672,-16.591061787627712,1.4929400541061286e-49,15546.0,3.3882200444339875e-47,-0.03838197568726533,-0.030296062030261823,0.9599732728763715,2.0502052024192473e-10,shapiro,noisy_minus_clean_test,t5_base_clean_matched,T5-base,clean_matched,test_noisy_easy_substitutive.jsonl,easy_substitutive,rouge2,0.04584051052171179,0.0801403555968752,0.5720028340315872,0.034299845075163406,0.4279971659684127,performance degradation under noise for higher-is-better metrics,higher_is_better,2.9410919065890735e-47,7.555730699087792e-45
500,-0.030445382584613604,-0.027576089472898482,0.04179180008874669,-0.7285013452390546,-0.40506,-0.7017715430861724,-16.28978529654569,3.7535949878113207e-48,18602.0,5.055281799704369e-42,-0.03408192348656687,-0.02682698707597052,0.9900798284484399,0.0018846424374430598,shapiro,noisy_minus_clean_test,t5_base_clean_matched,T5-base,clean_matched,test_noisy_easy_substitutive.jsonl,easy_substitutive,rougeL,0.15570361601230712,0.18614899859692075,0.8364461650930565,0.03044538258461363,0.16355383490694347,performance degradation under noise for higher-is-better metrics,higher_is_better,7.357046176110189e-46,1.0211669235402825e-39
500,-0.030445382584613604,-0.027576089472898482,0.04179180008874669,-0.7285013452390546,-0.40506,-0.7017715430861724,-16.28978529654569,3.7535949878113207e-48,18602.0,5.055281799704369e-42,-0.03408192348656687,-0.02682698707597052,0.9900798284484399,0.0018846424374430598,shapiro,noisy_minus_clean_test,t5_base_clean_matched,T5-base,clean_matched,test_noisy_easy_substitutive.jsonl,easy_substitutive,rougeLsum,0.15570361601230712,0.18614899859692075,0.8364461650930565,0.03044538258461363,0.16355383490694347,performance degradation under noise for higher-is-better metrics,higher_is_better,7.357046176110189e-46,1.0211669235402825e-39
500,-0.017218006014823914,-0.016064316034317017,0.01525591883241792,-1.1286115378535362,-0.590652,-0.9142834331337325,-25.236521188310842,3.532490329504661e-91,5368.0,3.277780470412035e-70,-0.018534683659672736,-0.015902957335114477,0.98236875743877,9.373828405615081e-06,shapiro,noisy_minus_clean_test,t5_base_clean_matched,T5-base,clean_matched,test_noisy_easy_substitutive.jsonl,easy_substitutive,bertscore_f1,0.8190905448198319,0.8363085508346557,0.9794118976810176,0.017218006014823817,0.020588102318982438,performance degradation under noise for higher-is-better metrics,higher_is_better,9.25512466330221e-89,9.636674583011383e-68
500,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,,,constant_difference,noisy_minus_clean_test,t5_base_clean_matched,T5-base,clean_matched,test_noisy_easy_substitutive.jsonl,easy_substitutive,entity_f1_ref,0.0,0.0,0.0,0.0,0.0,performance degradation under noise for higher-is-better metrics,higher_is_better,,
0,,,,,,,,,,,,,,,,noisy_minus_clean_test,t5_base_clean_matched,T5-base,clean_matched,test_noisy_easy_substitutive.jsonl,easy_substitutive,source_supported_entity_rate,0.0,0.0,0.0,0.0,0.0,performance degradation under noise for higher-is-better metrics,higher_is_better,,
500,-0.002,0.0,0.07751139291784226,-0.025802658482990858,-0.002,-0.3333333333333333,-0.5769649836817916,0.5642233010764509,2.0,0.5637028616507731,-0.01,0.004,0.05709561051125345,6.828644789436291e-44,shapiro,noisy_minus_clean_test,t5_base_clean_matched,T5-base,clean_matched,test_noisy_easy_substitutive.jsonl,easy_substitutive,unsupported_entity_rate,0.002,0.004,0.5,0.002,0.5,performance degradation under noise for higher-is-better metrics,lower_is_better,1.0,1.0
500,-0.022124908424908427,0.0,0.1140822830284123,-0.19393816320627275,-0.055768,-0.8476190476190476,-4.336589163606745,1.7516751874521966e-05,48.0,1.1884374256287775e-05,-0.03282967032967033,-0.012780833333333337,0.28389259855030213,5.458902480190169e-40,shapiro,noisy_minus_clean_test,t5_base_clean_matched,T5-base,clean_matched,test_noisy_easy_substitutive.jsonl,easy_substitutive,number_f1_ref,0.007644444444444444,0.029769352869352866,0.2567890702224264,0.022124908424908423,0.7432109297775736,performance degradation under noise for higher-is-better metrics,higher_is_better,0.0019357193121518302,0.0013429342909605185
500,-0.003183333333333334,0.0,0.14361844517110087,-0.022165212341220146,-0.007928,-0.11428571428571428,-0.49562921530685516,0.6203742369228961,93.0,0.6519697767418648,-0.01588375,0.009349999999999999,0.21752096837284862,3.1653842351570697e-41,shapiro,noisy_minus_clean_test,t5_base_clean_matched,T5-base,clean_matched,test_noisy_easy_substitutive.jsonl,easy_substitutive,unsupported_number_rate,0.011583333333333333,0.014766666666666666,0.7844243792325056,0.003183333333333333,0.21557562076749437,performance degradation under noise for higher-is-better metrics,lower_is_better,1.0,1.0
500,0.008276349113275941,0.009688013136289031,0.163682902872137,0.05056330849496919,0.02764,0.07573957803043159,1.130629949620437,0.2587540004530121,57190.0,0.14346224882651376,-0.005989988231408787,0.022409252222307444,0.9769279339572874,4.20035919408949e-07,shapiro,noisy_minus_clean_test,t5_base_clean_matched,T5-base,clean_matched,test_noisy_easy_substitutive.jsonl,easy_substitutive,source_token_support_rate,0.8043824772783564,0.7961061281650805,1.0103960374383147,-0.008276349113275905,-0.010396037438314657,performance degradation under noise for higher-is-better metrics,higher_is_better,1.0,1.0
500,0.0076047003900992045,0.009102712907060884,0.15398455868616737,0.049386123225499394,0.022968,0.06838323353293413,1.1043072867739783,0.2699920738343878,58342.5,0.1852053365349987,-0.006055025152681622,0.020954155387888983,0.979749542339274,1.991662766635381e-06,shapiro,noisy_minus_clean_test,t5_base_clean_matched,T5-base,clean_matched,test_noisy_easy_substitutive.jsonl,easy_substitutive,sentence_support_proxy,0.8119470466129273,0.8043423462228281,1.0094545567889228,-0.007604700390099195,-0.009454556788922878,performance degradation under noise for higher-is-better metrics,higher_is_better,1.0,1.0
500,0.005290241870639646,0.00421229097699688,0.1043079296685304,0.05071754263986419,0.030868,0.04067572896797611,1.1340787299448047,0.2573060422983674,59598.5,0.4315750161279449,-0.0037309669559350703,0.014456374140497589,0.9946524328217017,0.07905621819426267,shapiro,noisy_minus_clean_test,t5_base_clean_matched,T5-base,clean_matched,test_noisy_easy_substitutive.jsonl,easy_substitutive,distinct_1,0.6882066124994237,0.6829163706287841,1.007746544230253,-0.005290241870639645,-0.00774654423025288,performance degradation under noise for higher-is-better metrics,higher_is_better,1.0,1.0
500,0.002479970133340854,0.0016804392916687783,0.04586048949231834,0.054076399113800355,0.031276,0.057266570629046415,1.2091850439686698,0.22716436256832545,56934.5,0.27155194948002837,-0.0015174799672244708,0.006492750638048553,0.9949991210463196,0.10559068631402768,shapiro,noisy_minus_clean_test,t5_base_clean_matched,T5-base,clean_matched,test_noisy_easy_substitutive.jsonl,easy_substitutive,distinct_2,0.9550690752002806,0.9525891050669396,1.0026033996401489,-0.002479970133341003,-0.002603399640148868,performance degradation under noise for higher-is-better metrics,higher_is_better,1.0,1.0
500,-0.002479970133340854,-0.0016804392916687696,0.04586048949231834,-0.054076399113800355,-0.031276,-0.057274849734240726,-1.2091850439686698,0.22716436256832545,56934.0,0.27148267764356393,-0.006492750638048555,0.0015174799672244708,0.9949991210463199,0.10559068631405177,shapiro,noisy_minus_clean_test,t5_base_clean_matched,T5-base,clean_matched,test_noisy_easy_substitutive.jsonl,easy_substitutive,repetition_2gram_rate,0.044930924799719524,0.04741089493306038,0.9476919780391757,0.002479970133340857,0.052308021960824326,performance degradation under noise for higher-is-better metrics,lower_is_better,1.0,1.0
500,0.007079051992549962,-0.001441020852785524,0.20558219910266534,0.03443416805272506,0.02252,0.02777442435070945,0.769971405145448,0.441681202577043,60400.0,0.5912387542410815,-0.010906549128353002,0.024978618750058277,0.997157769555476,0.5429650857799733,shapiro,noisy_minus_clean_test,t5_base_clean_matched,T5-base,clean_matched,test_noisy_easy_substitutive.jsonl,easy_substitutive,novel_2gram_ratio,0.45311527146157327,0.44603621946902333,1.0158710250054963,-0.007079051992549934,-0.015871025005496364,performance degradation under noise for higher-is-better metrics,higher_is_better,1.0,1.0
500,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,,,constant_difference,noisy_minus_clean_test,t5_base_clean_matched,T5-base,clean_matched,test_noisy_easy_substitutive.jsonl,easy_substitutive,retrieval_precision@1,1.0,1.0,1.0,0.0,0.0,performance degradation under noise for higher-is-better metrics,higher_is_better,,
500,0.6666666666666666,0.6666666666666667,1.111334915764742e-16,5998791698251591.0,1.0,1.0,1.3413706020151963e+17,0.0,0.0,9.505397766554096e-111,0.6666666666666666,0.6666666666666666,,,constant_difference,noisy_minus_clean_test,t5_base_clean_matched,T5-base,clean_matched,test_noisy_easy_substitutive.jsonl,easy_substitutive,retrieval_recall@1,1.0,0.33333333333333326,3.000000000000001,-0.6666666666666667,-2.000000000000001,performance degradation under noise for higher-is-better metrics,higher_is_better,0.0,3.887707686520625e-108
500,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,,,constant_difference,noisy_minus_clean_test,t5_base_clean_matched,T5-base,clean_matched,test_noisy_easy_substitutive.jsonl,easy_substitutive,retrieval_precision@3,1.0,1.0,1.0,0.0,0.0,performance degradation under noise for higher-is-better metrics,higher_is_better,,
500,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,,,constant_difference,noisy_minus_clean_test,t5_base_clean_matched,T5-base,clean_matched,test_noisy_easy_substitutive.jsonl,easy_substitutive,retrieval_recall@3,1.0,1.0,1.0,0.0,0.0,performance degradation under noise for higher-is-better metrics,higher_is_better,,
500,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,,,constant_difference,noisy_minus_clean_test,t5_base_clean_matched,T5-base,clean_matched,test_noisy_easy_substitutive.jsonl,easy_substitutive,retrieval_precision@5,1.0,1.0,1.0,0.0,0.0,performance degradation under noise for higher-is-better metrics,higher_is_better,,
500,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,,,constant_difference,noisy_minus_clean_test,t5_base_clean_matched,T5-base,clean_matched,test_noisy_easy_substitutive.jsonl,easy_substitutive,retrieval_recall@5,1.0,1.0,1.0,0.0,0.0,performance degradation under noise for higher-is-better metrics,higher_is_better,,
500,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,,,constant_difference,noisy_minus_clean_test,t5_base_clean_matched,T5-base,clean_matched,test_noisy_easy_substitutive.jsonl,easy_substitutive,retrieval_precision@10,1.0,1.0,1.0,0.0,0.0,performance degradation under noise for higher-is-better metrics,higher_is_better,,
500,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,,,constant_difference,noisy_minus_clean_test,t5_base_clean_matched,T5-base,clean_matched,test_noisy_easy_substitutive.jsonl,easy_substitutive,retrieval_recall@10,1.0,1.0,1.0,0.0,0.0,performance degradation under noise for higher-is-better metrics,higher_is_better,,
500,-0.688,-1.0,0.463773837494839,-1.4834816981405428,-0.688,-1.0,-33.17165920419077,2.6610740970153624e-128,0.0,8.585320548979899e-77,-0.728,-0.646,0.5829600234027557,7.176846751207866e-33,shapiro,noisy_minus_clean_test,t5_base_clean_matched,T5-base,clean_matched,test_noisy_easy_substitutive.jsonl,easy_substitutive,context_precision@1,0.312,1.0,0.312,0.688,0.688,performance degradation under noise for higher-is-better metrics,higher_is_better,8.967819706941771e-126,2.8417411017123466e-74
500,-0.021333333333333288,-0.3333333333333333,0.46377383749483914,-0.04599943250048184,-0.376,0.052455089820359284,-1.0285785799749052,0.30417605713926255,59340.0,0.28704297609276297,-0.061333333333333295,0.020666666666666708,0.5829600234027557,7.176846751207866e-33,shapiro,noisy_minus_clean_test,t5_base_clean_matched,T5-base,clean_matched,test_noisy_easy_substitutive.jsonl,easy_substitutive,context_recall@1,0.312,0.33333333333333326,0.9360000000000002,0.02133333333333326,0.0639999999999998,performance degradation under noise for higher-is-better metrics,higher_is_better,1.0,1.0
500,-0.6666666666666666,-0.6666666666666667,1.111334915764742e-16,-5998791698251591.0,-1.0,-1.0,-1.3413706020151963e+17,0.0,0.0,9.505397766554096e-111,-0.6666666666666666,-0.6666666666666666,,,constant_difference,noisy_minus_clean_test,t5_base_clean_matched,T5-base,clean_matched,test_noisy_easy_substitutive.jsonl,easy_substitutive,context_precision@3,0.33333333333333326,1.0,0.33333333333333326,0.6666666666666667,0.6666666666666667,performance degradation under noise for higher-is-better metrics,higher_is_better,0.0,3.887707686520625e-108
500,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,,,constant_difference,noisy_minus_clean_test,t5_base_clean_matched,T5-base,clean_matched,test_noisy_easy_substitutive.jsonl,easy_substitutive,context_recall@3,1.0,1.0,1.0,0.0,0.0,performance degradation under noise for higher-is-better metrics,higher_is_better,,
500,-0.6666666666666666,-0.6666666666666667,1.111334915764742e-16,-5998791698251591.0,-1.0,-1.0,-1.3413706020151963e+17,0.0,0.0,9.505397766554096e-111,-0.6666666666666666,-0.6666666666666666,,,constant_difference,noisy_minus_clean_test,t5_base_clean_matched,T5-base,clean_matched,test_noisy_easy_substitutive.jsonl,easy_substitutive,context_precision@5,0.33333333333333326,1.0,0.33333333333333326,0.6666666666666667,0.6666666666666667,performance degradation under noise for higher-is-better metrics,higher_is_better,0.0,3.887707686520625e-108
